Itération,Ford-Fulkerson,Push-Relabel,Flot Min
54,0.00021979998564347625,0.48334340000292286,3.8628842000034638
55,0.00022529999841935933,0.49001310000312515,3.791681000002427
56,0.000218700006371364,0.4829281000129413,3.847824499971466
57,0.00021710002329200506,0.4819588000245858,3.769134500005748
58,0.00021840000408701599,0.4854324999905657,3.8196016999718267
59,0.00022410001838579774,0.48463489999994636,3.8091405000013765
60,0.0002179000002797693,0.49740559997735545,3.88534810001147
61,0.000225800002226606,0.4835982999939006,3.7911898999882396
62,0.0002201999886892736,0.48517899998114444,3.802562700002454
63,0.0002195000124629587,0.48866100001032464,3.7923630999866873
64,0.00021800000104121864,0.4864250999817159,3.8415986000036355
65,0.0002179000002797693,0.4870353000005707,3.855720499996096
66,0.0002198000147473067,0.4877207000099588,3.8165502000192646
67,0.00021880000713281333,0.4910815999901388,3.900696600001538
68,0.00021910000941716135,0.4879574000078719,3.810938000009628
69,0.00021979998564347625,0.4862948000081815,3.8052063999930397
70,0.0002206000208389014,0.48688969999784604,3.8227036999887787
71,0.00021910000941716135,0.48653169997851364,3.7552441000007093
72,0.00021719999494962394,0.4926004000008106,3.817713399999775
73,0.00024049999774433672,0.49722550000296906,3.9192458000034094
74,0.0002206000208389014,0.4870731999981217,3.860487900004955
75,0.00022059999173507094,0.4850363000005018,3.8752089999907184
76,0.00021880000713281333,0.48973890001070686,3.8271392000024207
77,0.00022440002067014575,0.4860445000231266,3.7957406000059564
78,0.00021860000560991466,0.488721900008386,3.823437700018985
79,0.000218700006371364,0.4843991000088863,3.8728418000100646
80,0.00021649998961947858,0.489910600008443,3.8656840000185184
81,0.00021779999951831996,0.484953899984248,3.8307515000051353
82,0.00021830000332556665,0.48919749999186024,3.8717793000105303
83,0.0002196999848820269,0.4927128999843262,3.857060900016222
84,0.0002175999979954213,0.4905665999976918,3.8150965999811888
85,0.00021699999342672527,0.4849450000037905,3.8083311000082176
86,0.00022230000467970967,0.49040680000325665,3.876179699989734
87,0.00022379998699761927,0.4909454000007827,3.864012800011551
88,0.000219000008655712,0.4858626999775879,3.818446799996309
89,0.00021660001948475838,0.48735449998639524,3.841102400008822
90,0.00021840000408701599,0.5178753999934997,3.8678531000041403
91,0.00021150000975467265,0.4918692000210285,3.8275591999990866
92,0.0002572000084910542,0.5068765000032727,4.047865599975921
93,0.00023210002109408379,0.4991442000027746,3.8821238999953493
94,0.00025010001263581216,0.5155808000126854,3.9263862000079826
95,0.0002443999983370304,0.5127645000175107,3.941206699993927
96,0.00023720000172033906,0.5271438000199851,3.85939729999518
97,0.00022980000358074903,0.5047611000190955,3.852033599978313
98,0.0002631999959703535,0.48829960002331063,3.801527100004023
99,0.0002477999951224774,0.4915628000162542,3.8789174999983516
100,0.0002500000118743628,0.4891758000012487,4.011093699984485
