Itération,Ford-Fulkerson,Push-Relabel,Flot Min
1,7.059998461045325e-05,0.1767820999957621,204.81847150000976
2,0.00010149998706765473,31.485490600025514,233.8820533999824
3,0.003032300010090694,36.35168920000433,217.84222699998645
4,0.0027135999989695847,35.93490490000113,226.0047698999988
5,0.003888800012646243,36.73767829997814,209.98406240000622
6,0.002691699977731332,33.88668210001197,210.42715219999081
7,0.002647899993462488,32.654666499991436,210.46285239999997
8,0.002773999993223697,33.039758800005075,208.48883109999588
9,0.0027692999865394086,32.495779600023525,196.71695460000774
10,0.0031589000136591494,31.24458450000384,194.63814840000123
11,0.0026760000037029386,29.758874199993443,192.04149850000977
12,0.0026593999937176704,29.810067000013078,192.07364220000454
13,0.0026687999779824167,29.80612100000144,192.30347610000172
14,0.002672700007678941,29.97491540000192,191.93129010000848
15,0.0025676999939605594,29.902406599983806,192.19500249999692
16,0.0026132999919354916,29.96045499999309,192.49281239998527
17,0.002604499983135611,29.924847600021167,192.15945839998312
18,0.0026014000177383423,29.85792440001387,192.41753219999373
19,0.0028504999936558306,29.9088427000097,192.01799579997896
20,0.002688400010811165,30.058327800012194,191.96061880001798
21,0.002731899992795661,30.05530040001031,193.83588359999703
22,0.0027020999987144023,30.144398300006287,191.94501979998313
23,0.002634000004036352,30.064131000021007,191.48935070002335
24,0.002842800022335723,30.047989499988034,192.75448830000823
25,0.003024700010428205,30.092130899982294,194.16647960001137
26,0.002709000022150576,31.22289819997968,195.763034100004
27,0.002979700017021969,30.21842469999683,191.89535859998432
28,0.0027771000168286264,31.855729900009464,193.62690100001055
29,0.0030227999959606677,30.422164400020847,194.42217970002093
30,0.0025682999985292554,30.694589700025972,196.86217360000592
31,0.0027187000086996704,30.465577299997676,192.6243656000006
32,0.0024107000208459795,30.285235199989984,194.2712647000153
33,0.002438099996652454,30.268953999999212,194.96055109999725
34,0.0029540999967139214,30.346999000001233,208.3654256000009
35,0.0029568999889306724,39.550718099984806,237.16066460000002
36,0.0027608000091277063,42.63525349998963,232.86741200002143
37,0.003088400000706315,37.947142899996834,232.8453963000211
38,0.002599200000986457,38.773678700003074,232.5451575999905
39,0.0027504999889060855,39.74812920001568,234.43557000000146
40,0.002883100009057671,38.36840900001698,224.5180212999985
41,0.003107800002908334,38.5217149000091,229.58671119998326
42,0.0031473999843001366,38.319533700007014,222.343520800001
43,0.0027316999912727624,33.214243700000225,221.86863519999315
44,0.0037634999898727983,40.12046180001926,237.34075929998653
45,0.002967100008390844,39.63063520001015,240.1401641999837
46,0.0027969999937340617,40.01484639997943,237.41407920001075
47,0.004546900017885491,41.642400400014594,240.2040020999848
48,0.0029978000093251467,40.49327989999438,232.8454263000167
49,0.0030935000104364008,38.12402040002053,235.50576149998233
50,0.002566399984061718,37.062727000011364,231.90744239999913
51,0.0026474999904166907,38.335774000006495,227.74008719998528
52,0.002644100022735074,33.77068830002099,206.6720758000156
53,0.0030771000019740313,33.74056740000378,236.44508209999185
54,0.003380699985427782,40.213741000014124,241.08540959999664
55,0.0030894999799784273,40.02801820001332,239.07414609999978
56,0.002986200008308515,40.453111200011335,240.02801660000114
57,0.003414700011489913,39.942516100010835,240.82566860000952
58,0.0026666000194381922,40.830402499996126,241.50271589998738
59,0.002954900002805516,40.10225490000448,238.18783569999505
60,0.00260909998905845,41.4705660000036,215.6489546999801
61,0.0026063999976031482,30.57814659998985,192.8859801000217
62,0.002613699994981289,30.369270900002448,193.37794239999494
63,0.002587900002254173,30.272070200007875,193.1782477000088
64,0.0027879000117536634,30.296773600013694,192.87034209998092
65,0.0027313999889884144,30.308685000025434,193.50396169998567
66,0.0025603999965824187,30.244645900005708,192.88226739998208
67,0.0027775999915320426,30.25155660000746,192.7317277000111
68,0.00266389999887906,30.393150199990487,193.3256534000102
69,0.0025492999993730336,30.16462210001191,193.18731690000277
70,0.0026456000050529838,30.28508969998802,193.3223289999878
71,0.0027885000163223594,30.26065180002479,193.3446852999914
72,0.0026368999970145524,30.341894400015008,193.3195485000033
73,0.002639800019096583,30.332339399988996,193.12841710000066
74,0.0025981000217143446,30.44624560000375,193.05882800000836
75,0.0026703000185079873,30.327512999996543,193.10222000000067
76,0.002563899994129315,30.254859100008616,193.66259719998925
77,0.0027603000053204596,30.41673259998788,192.9345261999988
78,0.0026991000049747527,30.403025700012222,192.9357858999865
79,0.002622999978484586,30.559024700021837,193.0603173999989
80,0.0025933999859262258,30.547962999989977,193.01343510000152
81,0.0026403999945614487,30.50977099998272,193.40030440001283
82,0.002697000018088147,30.454662999982247,193.5385690999974
83,0.0026378000038675964,30.398148500011303,193.2064213999838
84,0.0028306000167503953,30.540396199998213,193.06778669997584
85,0.0027196999872103333,30.625144899997395,193.34879789999104
86,0.0026060999953188,30.470059599989327,193.15788429998793
87,0.0026194000092800707,30.386298800003715,193.34772400002112
88,0.0026188000047113746,30.39795369998319,193.06739449998713
89,0.0026282000180799514,30.837616699980572,193.7009495999955
90,0.002821600006427616,30.63861349999206,192.83966930001043
91,0.002597699989564717,30.547953700006474,192.99443620000966
92,0.0025830999948084354,30.767009700008202,192.88841529999627
93,0.002540799992857501,30.59955440001795,193.3649252000032
94,0.0025496999733150005,30.692752800008748,192.84123769999132
95,0.002657100005308166,30.866337700019358,192.8769859999884
96,0.002675199997611344,30.560128399985842,192.8470474999922
97,0.0026815999881364405,30.53780810002354,192.5306622000062
98,0.0026662999880500138,30.815303400013363,192.94754359999206
99,0.002734800014877692,30.660327899997355,193.01654209999833
100,0.0025975999888032675,30.755252600007225,192.65332629997283
